0	0	0
0.25	0.992915	5
0.5	0.999935	-14.4118
0.75	0.999999	54.9412
1	1	-166.218
1.25	1	460.849
1.5	1	-1137.41
1.75	1	2584.3
2	1	-5463.68
2.25	1	10930.4
2.5	1	-20900
2.75	1	38559.8
3	1	-69095.2
3.25	1	120919
3.5	1	-207521
3.75	1	350439
4	1	-583820
4.25	1	961588
4.5	1	-1.56849e+006
4.75	1	2.53727e+006
