		log10				x				exact value		f1(x)				absolute error		relative error		szereg				roznica_szereg		blad wzgledny
 -2.357999999999999829470e+001  2.630267991895382001802e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.357000000000000028422e+001  2.691534803926915649556e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.355999999999999872102e+001  2.754228703338166368342e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.355000000000000071054e+001  2.818382931264453926566e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.353999999999999914735e+001  2.884031503126605843368e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.353000000000000113687e+001  2.951209226666385746345e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.351999999999999957367e+001  3.019951720402016226957e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.351000000000000156319e+001  3.090295432513590632942e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.350000000000000000000e+001  3.162277660168379458723e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.348999999999999843681e+001  3.235936569296282746569e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.348000000000000042633e+001  3.311311214825910602047e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.346999999999999886313e+001  3.388441561392025189211e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.346000000000000085265e+001  3.467368504525316710597e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.344999999999999928946e+001  3.548133892335754404123e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.344000000000000127898e+001  3.630780547701013667066e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.342999999999999971578e+001  3.715352290971725434422e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.342000000000000170530e+001  3.801893963205612057119e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.341000000000000014211e+001  3.890451449942806085669e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.339999999999999857891e+001  3.981071705534972360475e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.339000000000000056843e+001  4.073802778041127112470e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.337999999999999900524e+001  4.168693834703354140952e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.337000000000000099476e+001  4.265795188015926702764e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.335999999999999943157e+001  4.365158322401659661062e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.335000000000000142109e+001  4.466835921509630886668e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.333999999999999985789e+001  4.570881896148750328979e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.332999999999999829470e+001  4.677351412871982107799e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.332000000000000028422e+001  4.786300923226383503195e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.330999999999999872102e+001  4.897788193684461940467e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.330000000000000071054e+001  5.011872336272722817375e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.328999999999999914735e+001  5.128613839913648362763e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.328000000000000113687e+001  5.248074602497726077979e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.326999999999999957367e+001  5.370317963702527348120e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.326000000000000156319e+001  5.495408738576245294452e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.325000000000000000000e+001  5.623413251903491056520e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.323999999999999843681e+001  5.754399373371569401080e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.323000000000000042633e+001  5.888436553555889487869e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.321999999999999886313e+001  6.025595860743577310602e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.321000000000000085265e+001  6.165950018614821386498e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.319999999999999928946e+001  6.309573444801932159584e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.319000000000000127898e+001  6.456542290346555495156e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.317999999999999971578e+001  6.606934480075960391423e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.317000000000000170530e+001  6.760829753919817680731e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.316000000000000014211e+001  6.918309709189364772006e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.314999999999999857891e+001  7.079457843841378989174e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.314000000000000056843e+001  7.244359600749900747161e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.312999999999999900524e+001  7.413102413009175310209e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.312000000000000099476e+001  7.585775750291838032972e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.310999999999999943157e+001  7.762471166286917528489e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.310000000000000142109e+001  7.943282347242815280867e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.308999999999999985789e+001  8.128305161640991804662e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.307999999999999829470e+001  8.317637711026709526176e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.307000000000000028422e+001  8.511380382023764431645e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.305999999999999872102e+001  8.709635899560807089642e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.305000000000000071054e+001  8.912509381337454626574e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.303999999999999914735e+001  9.120108393559097591958e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.303000000000000113687e+001  9.332543007969911029813e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.301999999999999957367e+001  9.549925860214359306838e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.301000000000000156319e+001  9.772372209558107260067e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.300000000000000000000e+001  9.999999999999999604347e-024  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.298999999999999843681e+001  1.023292992280754195814e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.298000000000000042633e+001  1.047128548050899569416e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.296999999999999886313e+001  1.071519305237606427902e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.296000000000000085265e+001  1.096478196143184965461e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.294999999999999928946e+001  1.122018454301963442671e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.294000000000000127898e+001  1.148153621496882732968e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.292999999999999971578e+001  1.174897554939529546551e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.292000000000000170530e+001  1.202264434617412966109e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.291000000000000014211e+001  1.230268770812381498961e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.289999999999999857891e+001  1.258925411794167187750e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.289000000000000056843e+001  1.288249551693133981872e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.287999999999999900524e+001  1.318256738556407047974e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.287000000000000099476e+001  1.348962882591653590527e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.285999999999999943157e+001  1.380384264602884935764e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.285000000000000142109e+001  1.412537544622754398242e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.283999999999999985789e+001  1.445439770745927570341e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.282999999999999829470e+001  1.479108388168207322576e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.282000000000000028422e+001  1.513561248436208209236e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.280999999999999872102e+001  1.548816618912481356122e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.280000000000000071054e+001  1.584893192461113599349e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.278999999999999914735e+001  1.621810097358929850949e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.278000000000000113687e+001  1.659586907437560497862e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.276999999999999957367e+001  1.698243652461744374128e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.276000000000000156319e+001  1.737800828749375378935e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.275000000000000000000e+001  1.778279410038922770715e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.273999999999999843681e+001  1.819700858609983296368e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.273000000000000042633e+001  1.862087136662867312750e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.271999999999999886313e+001  1.905460717963247129324e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.271000000000000085265e+001  1.949844599758045382541e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.269999999999999928946e+001  1.995262314968879666971e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.269000000000000127898e+001  2.041737944669529229855e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.267999999999999971578e+001  2.089296130854039411291e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.267000000000000170530e+001  2.137962089502232032649e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.266000000000000014211e+001  2.187761623949552447910e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.264999999999999857891e+001  2.238721138568339725615e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.264000000000000056843e+001  2.290867652767773055457e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.262999999999999900524e+001  2.344228815319922034434e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.262000000000000099476e+001  2.398832919019490411833e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.260999999999999943157e+001  2.454708915685030363693e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.260000000000000142109e+001  2.511886431509580103751e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.258999999999999985789e+001  2.570395782768863659906e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.257999999999999829470e+001  2.630267991895381781397e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.257000000000000028422e+001  2.691534803926915429151e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.255999999999999872102e+001  2.754228703338166662216e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.255000000000000071054e+001  2.818382931264453926566e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.253999999999999914735e+001  2.884031503126605916836e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.253000000000000113687e+001  2.951209226666385966750e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.251999999999999957367e+001  3.019951720402016080020e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.251000000000000156319e+001  3.090295432513590412537e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.250000000000000000000e+001  3.162277660168379311786e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.248999999999999843681e+001  3.235936569296282452695e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.248000000000000042633e+001  3.311311214825911189795e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.246999999999999886313e+001  3.388441561392025336147e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.246000000000000085265e+001  3.467368504525316416723e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.244999999999999928946e+001  3.548133892335754551060e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.244000000000000127898e+001  3.630780547701013520129e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.242999999999999971578e+001  3.715352290971725434422e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.242000000000000170530e+001  3.801893963205612057119e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.241000000000000014211e+001  3.890451449942806085669e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.239999999999999857891e+001  3.981071705534972507412e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.239000000000000056843e+001  4.073802778041127553280e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.237999999999999900524e+001  4.168693834703354287889e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.237000000000000099476e+001  4.265795188015926555827e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.235999999999999943157e+001  4.365158322401659807999e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.235000000000000142109e+001  4.466835921509631180541e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.233999999999999985789e+001  4.570881896148750328979e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.232999999999999829470e+001  4.677351412871981666988e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.232000000000000028422e+001  4.786300923226383650132e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
 -2.230999999999999872102e+001  4.897788193684462234341e-023  1.000000000000000000000e+000                             1  1.000000000000000000000e+000  1.000000000000000000000e+000  1.000000000000000000000e+000  0.000000000000000000000e+000  7.165326032804010177062e+254
